MsgID.LOCAL_POSITION,1525324181.6013761,38.7239342,-14.4309578,-4.9859900
MsgID.LOCAL_VELOCITY,1525324181.6013761,8.7292814,-0.2955958,0.0622973
MsgID.GLOBAL_HOME,1525324181.8348701,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324181.8370667,True,True
MsgID.GLOBAL_POSITION,1525324181.8454740,-122.3976164,37.7928470,4.9780000
MsgID.LOCAL_VELOCITY,1525324181.8454740,8.8100000,-0.3100000,-0.0200000
MsgID.LOCAL_POSITION,1525324181.8885443,40.8557205,-14.5088806,-4.9778633
MsgID.LOCAL_VELOCITY,1525324181.8885443,8.8152504,-0.3113236,-0.0210638
MsgID.GLOBAL_POSITION,1525324182.0951824,-122.3976181,37.7928683,4.9790000
MsgID.LOCAL_VELOCITY,1525324182.0951824,8.8800000,-0.3100000,-0.1400000
MsgID.LOCAL_POSITION,1525324182.1015167,43.0932922,-14.6557426,-4.9793777
MsgID.LOCAL_VELOCITY,1525324182.1015167,8.8838644,-0.3188292,-0.1432933
MsgID.GLOBAL_POSITION,1525324182.3460321,-122.3976188,37.7928880,4.9850000
MsgID.LOCAL_VELOCITY,1525324182.3460321,8.8600000,-0.3100000,-0.0700000
MsgID.LOCAL_POSITION,1525324182.3503442,45.4106789,-14.7085590,-4.9847078
MsgID.LOCAL_VELOCITY,1525324182.3503442,8.8645563,-0.3124916,-0.0567651
MsgID.GLOBAL_POSITION,1525324182.5954690,-122.3976173,37.7929089,4.9700000
MsgID.LOCAL_VELOCITY,1525324182.5954690,8.8700000,-0.3100000,-0.0900000
MsgID.LOCAL_POSITION,1525324182.6017766,47.6054077,-14.5854378,-4.9701114
MsgID.LOCAL_VELOCITY,1525324182.6017766,8.8791819,-0.3197716,-0.0909007
MsgID.GLOBAL_HOME,1525324182.8334157,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324182.8377507,True,True
MsgID.GLOBAL_POSITION,1525324182.8468068,-122.3976187,37.7929270,4.9720000
MsgID.LOCAL_VELOCITY,1525324182.8468068,8.8900000,-0.3400000,-0.1200000
MsgID.LOCAL_POSITION,1525324182.8885484,49.7412109,-14.7163105,-4.9731426
MsgID.LOCAL_VELOCITY,1525324182.8885484,8.8934202,-0.3414873,-0.1228187
MsgID.GLOBAL_POSITION,1525324183.0959795,-122.3976214,37.7929489,4.9810000
MsgID.LOCAL_VELOCITY,1525324183.0959795,8.8800000,-0.3400000,-0.1100000
MsgID.LOCAL_POSITION,1525324183.1023414,52.0482101,-14.9497690,-4.9810896
MsgID.LOCAL_VELOCITY,1525324183.1023414,8.8856459,-0.3490221,-0.1194612
MsgID.GLOBAL_POSITION,1525324183.3459432,-122.3976220,37.7929670,4.9950000
MsgID.LOCAL_VELOCITY,1525324183.3459432,8.8600000,-0.3300000,-0.0400000
MsgID.LOCAL_POSITION,1525324183.3521805,54.2571564,-15.0016203,-4.9964428
MsgID.LOCAL_VELOCITY,1525324183.3521805,8.8637323,-0.3323391,-0.0383298
MsgID.GLOBAL_POSITION,1525324183.5966179,-122.3976229,37.7929885,4.9970000
MsgID.LOCAL_VELOCITY,1525324183.5966179,8.8500000,-0.3200000,0.0400000
MsgID.LOCAL_POSITION,1525324183.6008527,56.4479675,-15.0801115,-4.9974837
MsgID.LOCAL_VELOCITY,1525324183.6008527,8.8528929,-0.3232260,0.0499243
MsgID.GLOBAL_HOME,1525324183.8343794,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324183.8388195,True,True
MsgID.GLOBAL_POSITION,1525324183.8451984,-122.3976234,37.7930080,5.0040000
MsgID.LOCAL_VELOCITY,1525324183.8451984,8.8600000,-0.3200000,0.0500000
MsgID.LOCAL_POSITION,1525324183.8885384,58.7629929,-15.1290350,-5.0048194
MsgID.LOCAL_VELOCITY,1525324183.8885384,8.8626070,-0.3221553,0.0780172
MsgID.GLOBAL_POSITION,1525324184.0948274,-122.3976252,37.7930270,5.0050000
MsgID.LOCAL_VELOCITY,1525324184.0948274,8.8600000,-0.3200000,0.1200000
MsgID.LOCAL_POSITION,1525324184.1011908,60.7308960,-15.2832508,-5.0059066
MsgID.LOCAL_VELOCITY,1525324184.1011908,8.8649874,-0.3282259,0.1298596
MsgID.GLOBAL_POSITION,1525324184.3469536,-122.3976269,37.7930462,5.0190000
MsgID.LOCAL_VELOCITY,1525324184.3469536,8.8600000,-0.3100000,0.1400000
MsgID.LOCAL_POSITION,1525324184.3510447,63.0456047,-15.4368677,-5.0197606
MsgID.LOCAL_VELOCITY,1525324184.3510447,8.8679466,-0.3124130,0.1516345
MsgID.GLOBAL_POSITION,1525324184.5955205,-122.3976266,37.7930689,5.0150000
MsgID.LOCAL_VELOCITY,1525324184.5955205,8.8500000,-0.2900000,0.2300000
MsgID.LOCAL_POSITION,1525324184.6019831,65.3839417,-15.4078388,-5.0153217
MsgID.LOCAL_VELOCITY,1525324184.6019831,8.8529243,-0.2909760,0.2339085
MsgID.GLOBAL_HOME,1525324184.8339758,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324184.8383613,True,True
MsgID.GLOBAL_POSITION,1525324184.8468750,-122.3976273,37.7930863,5.0000000
MsgID.LOCAL_VELOCITY,1525324184.8468750,8.8600000,-0.3000000,0.2200000
MsgID.LOCAL_POSITION,1525324184.8885348,67.4684677,-15.4625931,-4.9991741
MsgID.LOCAL_VELOCITY,1525324184.8885348,8.8723040,-0.3027117,0.2188017
MsgID.GLOBAL_POSITION,1525324185.0970860,-122.3976265,37.7931089,5.0060000
MsgID.LOCAL_VELOCITY,1525324185.0970860,8.9100000,-0.3200000,0.0400000
MsgID.LOCAL_POSITION,1525324185.1012900,69.8268127,-15.3991003,-5.0062370
MsgID.LOCAL_VELOCITY,1525324185.1012900,8.9163103,-0.3264403,0.0496666
MsgID.GLOBAL_POSITION,1525324185.3471873,-122.3976290,37.7931274,5.0060000
MsgID.LOCAL_VELOCITY,1525324185.3471873,8.8700000,-0.3700000,0.1400000
MsgID.LOCAL_POSITION,1525324185.3514113,72.0426254,-15.6396513,-5.0049429
MsgID.LOCAL_VELOCITY,1525324185.3514113,8.8814478,-0.3759312,0.1321373
MsgID.GLOBAL_POSITION,1525324185.5960805,-122.3976291,37.7931483,4.9900000
MsgID.LOCAL_VELOCITY,1525324185.5960805,8.8800000,-0.3600000,0.0800000
MsgID.LOCAL_POSITION,1525324185.6025112,74.2097168,-15.6276236,-4.9903779
MsgID.LOCAL_VELOCITY,1525324185.6025112,8.8864965,-0.3620939,0.0835193
MsgID.GLOBAL_HOME,1525324185.8351598,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324185.8373766,True,True
MsgID.GLOBAL_POSITION,1525324185.8458683,-122.3976308,37.7931671,4.9840000
MsgID.LOCAL_VELOCITY,1525324185.8458683,8.8900000,-0.3800000,0.0200000
MsgID.LOCAL_POSITION,1525324185.8886034,76.4882584,-15.8147478,-4.9842606
MsgID.LOCAL_VELOCITY,1525324185.8886034,8.8931999,-0.3834008,0.0163160
MsgID.GLOBAL_POSITION,1525324186.0962729,-122.3976340,37.7931878,4.9880000
MsgID.LOCAL_VELOCITY,1525324186.0962729,8.8100000,-0.3300000,-0.0400000
MsgID.LOCAL_POSITION,1525324186.1025789,78.5940857,-16.0664444,-4.9886155
MsgID.LOCAL_VELOCITY,1525324186.1025789,8.8196306,-0.3302553,-0.0448981
MsgID.GLOBAL_POSITION,1525324186.3457470,-122.3976347,37.7932052,4.9870000
MsgID.LOCAL_VELOCITY,1525324186.3457470,7.7100000,-0.1300000,-0.0800000
MsgID.LOCAL_POSITION,1525324186.3519862,80.6742325,-16.1324482,-4.9874496
MsgID.LOCAL_VELOCITY,1525324186.3519862,7.5617847,-0.1222647,-0.0870617
MsgID.GLOBAL_POSITION,1525324186.5959735,-122.3976336,37.7932201,4.9810000
MsgID.LOCAL_VELOCITY,1525324186.5959735,5.6200000,-0.0100000,-0.0900000
MsgID.LOCAL_POSITION,1525324186.6023788,82.1918335,-16.0299854,-4.9813285
MsgID.LOCAL_VELOCITY,1525324186.6023788,5.6274600,-0.0118640,-0.0909993
MsgID.GLOBAL_HOME,1525324186.8337827,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324186.8766632,True,True
MsgID.GLOBAL_POSITION,1525324186.8768647,-122.3976339,37.7932318,4.9780000
MsgID.LOCAL_VELOCITY,1525324186.8768647,4.5700000,-0.4600000,-0.0900000
MsgID.LOCAL_POSITION,1525324186.8770649,83.6161880,-16.0750580,-4.9786572
MsgID.LOCAL_VELOCITY,1525324186.8770649,4.5727158,-0.5615383,-0.1061562
MsgID.GLOBAL_POSITION,1525324187.0967672,-122.3976363,37.7932443,4.9780000
MsgID.LOCAL_VELOCITY,1525324187.0967672,4.8900000,-1.7000000,-0.1400000
MsgID.LOCAL_POSITION,1525324187.1405747,84.8747330,-16.2724590,-4.9780116
MsgID.LOCAL_VELOCITY,1525324187.1405747,4.8955522,-1.7067974,-0.1478565
MsgID.GLOBAL_POSITION,1525324187.3481781,-122.3976430,37.7932538,4.9860000
MsgID.LOCAL_VELOCITY,1525324187.3481781,5.0400000,-2.7200000,-0.1000000
MsgID.LOCAL_POSITION,1525324187.3524096,86.0226822,-16.9472237,-4.9855900
MsgID.LOCAL_VELOCITY,1525324187.3524096,5.0497651,-2.8159151,-0.1057223
MsgID.GLOBAL_POSITION,1525324187.5964055,-122.3976545,37.7932644,4.9840000
MsgID.LOCAL_VELOCITY,1525324187.5964055,5.1800000,-3.8400000,-0.1200000
MsgID.LOCAL_POSITION,1525324187.6026976,87.1068649,-17.8876915,-4.9844580
MsgID.LOCAL_VELOCITY,1525324187.6026976,5.1868539,-3.8423018,-0.1220394
MsgID.GLOBAL_HOME,1525324187.8349764,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324187.8371639,True,True
MsgID.GLOBAL_POSITION,1525324187.8478031,-122.3976650,37.7932757,4.9750000
MsgID.LOCAL_VELOCITY,1525324187.8478031,5.3900000,-4.7100000,-0.1000000
MsgID.LOCAL_POSITION,1525324187.8884616,88.4799194,-18.9194851,-4.9753776
MsgID.LOCAL_VELOCITY,1525324187.8884616,5.4215765,-4.7926588,-0.1289503
MsgID.GLOBAL_POSITION,1525324188.0970745,-122.3976804,37.7932901,4.9840000
MsgID.LOCAL_VELOCITY,1525324188.0970745,5.7100000,-5.6500000,-0.1900000
MsgID.LOCAL_POSITION,1525324188.1034391,89.9642029,-20.1946526,-4.9842391
MsgID.LOCAL_VELOCITY,1525324188.1034391,5.7116523,-5.6511092,-0.1934417
MsgID.GLOBAL_POSITION,1525324188.3486907,-122.3976936,37.7933021,4.9870000
MsgID.LOCAL_VELOCITY,1525324188.3486907,5.8900000,-6.1000000,-0.0600000
MsgID.LOCAL_POSITION,1525324188.3529327,91.4118500,-21.4710712,-4.9863901
MsgID.LOCAL_VELOCITY,1525324188.3529327,5.9015040,-6.1269650,-0.0624257
MsgID.GLOBAL_POSITION,1525324188.5975163,-122.3977130,37.7933175,4.9810000
MsgID.LOCAL_VELOCITY,1525324188.5975163,5.9800000,-6.3500000,-0.0600000
MsgID.LOCAL_POSITION,1525324188.6039655,93.0102921,-23.0844326,-4.9813724
MsgID.LOCAL_VELOCITY,1525324188.6039655,5.9819150,-6.3505774,-0.0666918
MsgID.GLOBAL_HOME,1525324188.8360875,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324188.8383591,True,True
MsgID.GLOBAL_POSITION,1525324188.8468564,-122.3977304,37.7933305,4.9790000
MsgID.LOCAL_VELOCITY,1525324188.8468564,6.0000000,-6.4400000,-0.0600000
MsgID.LOCAL_POSITION,1525324188.8885436,94.5825653,-24.7785168,-4.9795246
MsgID.LOCAL_VELOCITY,1525324188.8885436,6.0117078,-6.4462571,-0.0663271
MsgID.GLOBAL_POSITION,1525324189.0976183,-122.3977493,37.7933438,4.9930000
MsgID.LOCAL_VELOCITY,1525324189.0976183,6.0300000,-6.4800000,-0.0900000
MsgID.LOCAL_POSITION,1525324189.1039987,95.9309387,-26.3117523,-4.9930120
MsgID.LOCAL_VELOCITY,1525324189.1039987,6.0329084,-6.4894838,-0.0996200
MsgID.GLOBAL_POSITION,1525324189.3476562,-122.3977665,37.7933564,4.9980000
MsgID.LOCAL_VELOCITY,1525324189.3476562,6.0100000,-6.4700000,0.0500000
MsgID.LOCAL_POSITION,1525324189.3543663,97.4535904,-27.9761009,-4.9982696
MsgID.LOCAL_VELOCITY,1525324189.3543663,6.0204601,-6.4758005,0.0535782
MsgID.GLOBAL_POSITION,1525324189.5988631,-122.3977853,37.7933707,4.9990000
MsgID.LOCAL_VELOCITY,1525324189.5988631,6.0300000,-6.4900000,0.0100000
MsgID.LOCAL_POSITION,1525324189.6033041,98.9150467,-29.5180225,-4.9997978
MsgID.LOCAL_VELOCITY,1525324189.6033041,6.0337210,-6.4952917,0.0194654
MsgID.GLOBAL_HOME,1525324189.8348598,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324189.8392129,True,True
MsgID.GLOBAL_POSITION,1525324189.8476768,-122.3978018,37.7933836,5.0070000
MsgID.LOCAL_VELOCITY,1525324189.8476768,6.0300000,-6.4900000,0.0800000
MsgID.LOCAL_POSITION,1525324189.8888445,100.4996643,-31.1369686,-5.0067134
MsgID.LOCAL_VELOCITY,1525324189.8888445,6.0294824,-6.4913521,0.1062525
MsgID.GLOBAL_POSITION,1525324190.0986004,-122.3978233,37.7933992,5.0080000
MsgID.LOCAL_VELOCITY,1525324190.0986004,6.0400000,-6.5100000,0.0200000
MsgID.LOCAL_POSITION,1525324190.1050224,102.0887299,-32.8897896,-5.0088868
MsgID.LOCAL_VELOCITY,1525324190.1050224,6.0459714,-6.5162306,0.0297998
MsgID.GLOBAL_POSITION,1525324190.3495028,-122.3978415,37.7934108,5.0080000
MsgID.LOCAL_VELOCITY,1525324190.3495028,6.0300000,-6.5000000,0.1200000
MsgID.LOCAL_POSITION,1525324190.3536227,103.4767761,-34.6242104,-5.0074263
MsgID.LOCAL_VELOCITY,1525324190.3536227,6.0331049,-6.5002451,0.1349814
MsgID.GLOBAL_POSITION,1525324190.5987086,-122.3978590,37.7934249,5.0050000
MsgID.LOCAL_VELOCITY,1525324190.5987086,6.0500000,-6.5000000,0.0600000
MsgID.LOCAL_POSITION,1525324190.6051786,104.9376907,-36.0640221,-5.0059066
MsgID.LOCAL_VELOCITY,1525324190.6051786,6.0539379,-6.5074110,0.0650756
MsgID.GLOBAL_HOME,1525324190.8349962,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324190.8393714,True,True
MsgID.GLOBAL_POSITION,1525324190.8478379,-122.3978756,37.7934368,5.0030000
MsgID.LOCAL_VELOCITY,1525324190.8478379,6.0400000,-6.4900000,0.1400000
MsgID.LOCAL_POSITION,1525324190.8885334,106.4295197,-37.7492676,-5.0021005
MsgID.LOCAL_VELOCITY,1525324190.8885334,6.0478296,-6.5001311,0.1179845
MsgID.GLOBAL_POSITION,1525324191.0999541,-122.3978959,37.7934508,5.0050000
MsgID.LOCAL_VELOCITY,1525324191.0999541,6.0500000,-6.5000000,0.0700000
MsgID.LOCAL_POSITION,1525324191.1063960,107.8196716,-39.3439674,-5.0050564
MsgID.LOCAL_VELOCITY,1525324191.1063960,6.0536385,-6.5024281,0.0797034
MsgID.GLOBAL_POSITION,1525324191.3488805,-122.3979118,37.7934642,4.9990000
MsgID.LOCAL_VELOCITY,1525324191.3488805,6.0500000,-6.4900000,0.1000000
MsgID.LOCAL_POSITION,1525324191.3550575,109.4562073,-40.9164543,-4.9992313
MsgID.LOCAL_VELOCITY,1525324191.3550575,6.0570784,-6.4908257,0.1192756
MsgID.GLOBAL_POSITION,1525324191.6039658,-122.3979331,37.7934786,4.9930000
MsgID.LOCAL_VELOCITY,1525324191.6039658,6.0700000,-6.5100000,0.0100000
MsgID.LOCAL_POSITION,1525324191.6061187,110.9089890,-42.6506271,-4.9933786
MsgID.LOCAL_VELOCITY,1525324191.6061187,6.0710754,-6.5101771,0.0161905
MsgID.GLOBAL_HOME,1525324191.8353827,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324191.8377380,True,True
MsgID.GLOBAL_POSITION,1525324191.8556263,-122.3979515,37.7934947,4.9990000
MsgID.LOCAL_VELOCITY,1525324191.8556263,6.0600000,-6.5000000,0.0300000
MsgID.LOCAL_POSITION,1525324191.8966506,112.7295303,-44.3245277,-4.9995146
MsgID.LOCAL_VELOCITY,1525324191.8966506,6.0640731,-6.5024724,0.0345841
MsgID.GLOBAL_POSITION,1525324192.1042578,-122.3979705,37.7935077,4.9890000
MsgID.LOCAL_VELOCITY,1525324192.1042578,6.0500000,-6.5100000,0.0000000
MsgID.LOCAL_POSITION,1525324192.1063824,114.1472244,-45.9758377,-4.9897294
MsgID.LOCAL_VELOCITY,1525324192.1063824,6.0576892,-6.5100427,-0.0007361
MsgID.GLOBAL_POSITION,1525324192.3547873,-122.3979883,37.7935211,4.9770000
MsgID.LOCAL_VELOCITY,1525324192.3547873,6.0500000,-6.5100000,-0.0500000
MsgID.LOCAL_POSITION,1525324192.3570466,115.6713333,-47.5966072,-4.9767389
MsgID.LOCAL_VELOCITY,1525324192.3570466,6.0589943,-6.5137796,-0.0635009
MsgID.GLOBAL_POSITION,1525324192.6051133,-122.3980044,37.7935343,4.9730000
MsgID.LOCAL_VELOCITY,1525324192.6051133,6.0700000,-6.5100000,-0.1400000
MsgID.LOCAL_POSITION,1525324192.6071835,117.0957489,-48.9864655,-4.9739232
MsgID.LOCAL_VELOCITY,1525324192.6071835,6.0715775,-6.5193510,-0.1476506
MsgID.GLOBAL_HOME,1525324192.8356102,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324192.8378837,True,True
MsgID.GLOBAL_POSITION,1525324192.8545606,-122.3980244,37.7935490,4.9770000
MsgID.LOCAL_VELOCITY,1525324192.8545606,6.0500000,-6.5200000,-0.2000000
MsgID.LOCAL_POSITION,1525324192.8966100,118.7584457,-50.8010559,-4.9778070
MsgID.LOCAL_VELOCITY,1525324192.8966100,6.0594840,-6.5251946,-0.2011556
MsgID.GLOBAL_POSITION,1525324193.1054201,-122.3980439,37.7935619,4.9820000
MsgID.LOCAL_VELOCITY,1525324193.1054201,6.0400000,-6.5100000,-0.1600000
MsgID.LOCAL_POSITION,1525324193.1077631,120.1691742,-52.5033684,-4.9824924
MsgID.LOCAL_VELOCITY,1525324193.1077631,6.0432134,-6.5190506,-0.1641074
MsgID.GLOBAL_POSITION,1525324193.3563075,-122.3980603,37.7935744,4.9920000
MsgID.LOCAL_VELOCITY,1525324193.3563075,6.0400000,-6.5000000,-0.1100000
MsgID.LOCAL_POSITION,1525324193.3566077,121.5780945,-53.9792595,-4.9929729
MsgID.LOCAL_VELOCITY,1525324193.3566077,6.0463314,-6.4992533,-0.1107872
MsgID.GLOBAL_POSITION,1525324193.6056771,-122.3980769,37.7935883,4.9900000
MsgID.LOCAL_VELOCITY,1525324193.6056771,6.0500000,-6.4900000,-0.0900000
MsgID.LOCAL_POSITION,1525324193.6079197,123.1011963,-55.4381371,-4.9908099
MsgID.LOCAL_VELOCITY,1525324193.6079197,6.0539684,-6.4940047,-0.0911413
MsgID.GLOBAL_HOME,1525324193.8368006,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324193.8389497,True,True
MsgID.GLOBAL_POSITION,1525324193.8559661,-122.3980969,37.7936023,4.9950000
MsgID.LOCAL_VELOCITY,1525324193.8559661,6.0300000,-6.4900000,-0.0100000
MsgID.LOCAL_POSITION,1525324193.8965590,124.6859970,-57.2508621,-4.9954772
MsgID.LOCAL_VELOCITY,1525324193.8965590,6.0330019,-6.4927106,-0.0162473
MsgID.GLOBAL_POSITION,1525324194.1055703,-122.3981153,37.7936150,5.0020000
MsgID.LOCAL_VELOCITY,1525324194.1055703,6.0300000,-6.5000000,-0.0400000
MsgID.LOCAL_POSITION,1525324194.1077626,126.0630722,-58.8439140,-5.0027776
MsgID.LOCAL_VELOCITY,1525324194.1077626,6.0382810,-6.5082140,-0.0451582
MsgID.GLOBAL_POSITION,1525324194.3577297,-122.3981370,37.7936315,5.0050000
MsgID.LOCAL_VELOCITY,1525324194.3577297,6.0400000,-6.4900000,0.0400000
MsgID.LOCAL_POSITION,1525324194.3579407,127.8963013,-60.7726135,-5.0050211
MsgID.LOCAL_VELOCITY,1525324194.3579407,6.0474219,-6.4901280,0.0495183
MsgID.GLOBAL_POSITION,1525324194.6058848,-122.3981532,37.7936428,5.0040000
MsgID.LOCAL_VELOCITY,1525324194.6058848,6.0500000,-6.4900000,0.0500000
MsgID.LOCAL_POSITION,1525324194.6081648,129.1524963,-62.2190247,-5.0049505
MsgID.LOCAL_VELOCITY,1525324194.6081648,6.0599642,-6.4914207,0.0564489
MsgID.GLOBAL_HOME,1525324194.8350751,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324194.8393822,True,True
MsgID.GLOBAL_POSITION,1525324194.8561471,-122.3981710,37.7936565,4.9990000
MsgID.LOCAL_VELOCITY,1525324194.8561471,6.0600000,-6.4700000,0.1100000
MsgID.LOCAL_POSITION,1525324194.8964837,130.6914520,-63.8092461,-4.9995575
MsgID.LOCAL_VELOCITY,1525324194.8964837,6.0628042,-6.4759722,0.1172361
MsgID.GLOBAL_POSITION,1525324195.1078057,-122.3981885,37.7936707,4.9910000
MsgID.LOCAL_VELOCITY,1525324195.1078057,6.0800000,-6.4900000,0.0000000
MsgID.LOCAL_POSITION,1525324195.1082318,132.2484436,-65.3558578,-4.9919329
MsgID.LOCAL_VELOCITY,1525324195.1082318,6.0824366,-6.4981823,0.0058239
MsgID.GLOBAL_POSITION,1525324195.3577569,-122.3982077,37.7936845,5.0010000
MsgID.LOCAL_VELOCITY,1525324195.3577569,6.0600000,-6.5000000,-0.0100000
MsgID.LOCAL_POSITION,1525324195.3579731,133.7966309,-67.0786057,-5.0012369
MsgID.LOCAL_VELOCITY,1525324195.3579731,6.0676875,-6.5082731,-0.0158644
MsgID.GLOBAL_POSITION,1525324195.6064322,-122.3982248,37.7936971,4.9930000
MsgID.LOCAL_VELOCITY,1525324195.6064322,6.0500000,-6.4900000,0.0500000
MsgID.LOCAL_POSITION,1525324195.6085706,135.1878204,-68.5777969,-4.9934144
MsgID.LOCAL_VELOCITY,1525324195.6085706,6.0516610,-6.4928570,0.0534542
MsgID.GLOBAL_HOME,1525324195.8365226,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324195.8387263,True,True
MsgID.GLOBAL_POSITION,1525324195.8577163,-122.3982451,37.7937133,4.9920000
MsgID.LOCAL_VELOCITY,1525324195.8577163,6.0800000,-6.5200000,-0.1200000
MsgID.LOCAL_POSITION,1525324195.9005110,137.0040741,-70.3996506,-4.9929471
MsgID.LOCAL_VELOCITY,1525324195.9005110,6.0848937,-6.5219369,-0.1284491
MsgID.GLOBAL_POSITION,1525324196.1075542,-122.3982630,37.7937265,5.0050000
MsgID.LOCAL_VELOCITY,1525324196.1075542,6.0300000,-6.5000000,0.0100000
MsgID.LOCAL_POSITION,1525324196.1079221,138.4522247,-71.9768066,-5.0058455
MsgID.LOCAL_VELOCITY,1525324196.1079221,6.0329318,-6.5098619,0.0124185
MsgID.GLOBAL_POSITION,1525324196.3575656,-122.3982815,37.7937397,4.9940000
MsgID.LOCAL_VELOCITY,1525324196.3575656,6.0100000,-6.5200000,0.0200000
MsgID.LOCAL_POSITION,1525324196.3578014,139.9206390,-73.6172943,-4.9948215
MsgID.LOCAL_VELOCITY,1525324196.3578014,6.0143094,-6.5228100,0.0220219
MsgID.GLOBAL_POSITION,1525324196.6078892,-122.3982988,37.7937521,5.0070000
MsgID.LOCAL_VELOCITY,1525324196.6078892,6.0100000,-6.4900000,0.0300000
MsgID.LOCAL_POSITION,1525324196.6081257,141.2934418,-75.1612396,-5.0076518
MsgID.LOCAL_VELOCITY,1525324196.6081257,6.0166497,-6.4950714,0.0359710
MsgID.GLOBAL_HOME,1525324196.8364487,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324196.8385961,True,True
MsgID.GLOBAL_POSITION,1525324196.8575673,-122.3983169,37.7937660,5.0140000
MsgID.LOCAL_VELOCITY,1525324196.8575673,5.4100000,-5.6700000,0.0800000
MsgID.LOCAL_POSITION,1525324196.9005663,142.8400116,-76.7711182,-5.0143933
MsgID.LOCAL_VELOCITY,1525324196.9005663,5.4118385,-5.6702666,0.0848293
MsgID.GLOBAL_POSITION,1525324197.1080458,-122.3983303,37.7937751,5.0160000
MsgID.LOCAL_VELOCITY,1525324197.1080458,4.2200000,-4.4900000,0.1600000
MsgID.LOCAL_POSITION,1525324197.1082585,143.8537445,-77.9613342,-5.0166655
MsgID.LOCAL_VELOCITY,1525324197.1082585,4.2208571,-4.4906011,0.1653594
MsgID.GLOBAL_POSITION,1525324197.3585482,-122.3983423,37.7937839,5.0170000
MsgID.LOCAL_VELOCITY,1525324197.3585482,2.9100000,-3.8100000,0.2200000
MsgID.LOCAL_POSITION,1525324197.4006014,144.8333893,-79.0293732,-5.0175490
MsgID.LOCAL_VELOCITY,1525324197.4006014,2.9102619,-3.8138342,0.2231371
MsgID.GLOBAL_POSITION,1525324197.6084957,-122.3983524,37.7937893,5.0200000
MsgID.LOCAL_VELOCITY,1525324197.6084957,1.5200000,-3.8800000,0.1700000
MsgID.LOCAL_POSITION,1525324197.6089129,145.4318695,-79.9266510,-5.0209975
MsgID.LOCAL_VELOCITY,1525324197.6089129,1.5256630,-3.8833673,0.1778743
MsgID.GLOBAL_HOME,1525324197.8353374,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324197.8399436,True,True
MsgID.GLOBAL_POSITION,1525324197.8589580,-122.3983639,37.7937911,5.0220000
MsgID.LOCAL_VELOCITY,1525324197.8589580,0.0700000,-3.8700000,0.1900000
MsgID.LOCAL_POSITION,1525324197.9005005,145.6338043,-80.9478989,-5.0223999
MsgID.LOCAL_VELOCITY,1525324197.9005005,0.0722876,-3.8776867,0.1944176
MsgID.GLOBAL_POSITION,1525324198.1077700,-122.3983740,37.7937912,5.0010000
MsgID.LOCAL_VELOCITY,1525324198.1077700,-1.1300000,-3.8100000,0.1700000
MsgID.LOCAL_POSITION,1525324198.1101480,145.6391907,-81.8474045,-5.0011106
MsgID.LOCAL_VELOCITY,1525324198.1101480,-1.1364365,-3.8108327,0.1784706
MsgID.GLOBAL_POSITION,1525324198.3593032,-122.3983869,37.7937871,4.9990000
MsgID.LOCAL_VELOCITY,1525324198.3593032,-2.5200000,-3.6600000,0.0100000
MsgID.LOCAL_POSITION,1525324198.3595104,145.1913910,-82.9945755,-4.9994206
MsgID.LOCAL_VELOCITY,1525324198.3595104,-2.5219452,-3.6671736,0.0162776
MsgID.GLOBAL_POSITION,1525324198.6089487,-122.3983946,37.7937793,4.9950000
MsgID.LOCAL_VELOCITY,1525324198.6089487,-3.5800000,-3.4600000,0.0200000
MsgID.LOCAL_POSITION,1525324198.6091843,144.3185577,-83.6719284,-4.9953232
MsgID.LOCAL_VELOCITY,1525324198.6091843,-3.5875359,-3.4628243,0.0256056
MsgID.GLOBAL_HOME,1525324198.8372693,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1525324198.8394880,True,True
MsgID.GLOBAL_POSITION,1525324198.8583796,-122.3984047,37.7937680,4.9900000
MsgID.LOCAL_VELOCITY,1525324198.8583796,-4.7900000,-3.2100000,-0.0700000
MsgID.LOCAL_POSITION,1525324198.9004674,143.0635376,-84.5697861,-4.9900007
MsgID.LOCAL_VELOCITY,1525324198.9004674,-4.7905760,-3.2101178,-0.0702147
MsgID.GLOBAL_POSITION,1525324199.1081915,-122.3984118,37.7937578,4.9850000
